代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
600089,特变电工,0.6038,25.08,25.05,-0.12,负
688418,震有科技,0.6038,43.66,42.8,-1.97,负
300321,同大股份,0.6037,54.3,52.69,-2.97,负
688750,金天钛业,0.6037,18.94,18.81,-0.69,负
001267,汇绿生态,0.6036,56.39,55.99,-0.71,负
600176,中国巨石,0.6035,58.38,59.5,1.92,胜
600284,浦东建设,0.6033,5.54,5.37,-3.07,负
301015,百洋医药,0.6031,19.81,19.7,-0.56,负
688583,思看科技,0.603,141.79,140.0,-1.26,负
300588,熙菱信息,0.6029,22.82,22.46,-1.58,负
003018,金富科技,0.6027,65.69,72.26,10.0,胜
002148,北纬科技,0.6025,6.53,6.51,-0.31,负
603040,新坐标,0.6025,97.47,97.47,0.0,平
002603,以岭药业,0.6023,15.05,15.0,-0.33,负
603665,康隆达,0.6023,25.97,25.86,-0.42,负
002950,奥美医疗,0.6022,9.79,9.77,-0.2,负
600562,国睿科技,0.6022,22.4,22.24,-0.71,负
300861,美畅股份,0.6019,25.4,24.99,-1.61,负
300586,美联新材,0.6017,16.59,16.38,-1.27,负
000593,德龙汇能,0.6016,26.35,25.98,-1.4,负
300037,新宙邦,0.6015,89.99,90.0,0.01,胜
601136,首创证券,0.6015,14.73,14.72,-0.07,负
002174,游族网络,0.6012,12.33,12.14,-1.54,负
603895,天永智能,0.6012,30.3,30.01,-0.96,负
600458,时代新材,0.6008,16.58,16.41,-1.03,负
000623,吉林敖东,0.6005,18.39,18.29,-0.54,负
000571,新大洲A,0.6005,5.83,6.03,3.43,胜
301363,美好医疗,0.6004,19.88,19.53,-1.76,负
605305,中际联合,0.6001,40.43,40.43,0.0,平
300137,先河环保,0.5998,17.61,17.59,-0.11,负
603338,浙江鼎力,0.5998,47.45,47.49,0.08,胜
605378,野马电池,0.5995,18.1,17.59,-2.82,负
000810,创维数字,0.5994,12.95,12.68,-2.08,负
688026,洁特生物,0.5994,16.0,16.01,0.06,胜
301201,诚达药业,0.5993,35.7,35.51,-0.53,负
688278,特宝生物,0.5993,53.79,53.23,-1.04,负
688066,*ST航图,0.5993,12.02,11.99,-0.25,负
600971,恒源煤电,0.5991,7.44,7.35,-1.21,负
000567,海德股份,0.5991,6.04,6.03,-0.17,负
600708,光明地产,0.5988,2.99,2.96,-1.0,负
688120,华海清科,0.5986,235.1,231.82,-1.4,负
002281,光迅科技,0.5986,276.08,273.01,-1.11,负
300973,立高食品,0.5985,25.54,25.22,-1.25,负
603306,华懋科技,0.5984,110.2,111.0,0.73,胜
600589,大位科技,0.5983,10.37,10.3,-0.68,负
000157,中联重科,0.5982,7.74,7.78,0.52,胜
920175,东方碳素,0.5982,11.88,11.48,-3.37,负
920225,利通科技,0.5977,20.2,21.33,5.59,胜
601877,正泰电器,0.5973,27.58,27.43,-0.54,负
002283,天润工业,0.5972,11.31,11.09,-1.95,负
001216,华瓷股份,0.5972,17.95,17.27,-3.79,负
688187,时代电气,0.5969,60.46,59.88,-0.96,负
601678,滨化股份,0.5965,6.38,6.21,-2.66,负
688530,欧莱新材,0.5965,78.58,77.91,-0.85,负
002976,瑞玛精密,0.5964,29.0,28.42,-2.0,负
688135,利扬芯片,0.5964,38.89,38.56,-0.85,负
002989,中天精装,0.5962,38.67,37.35,-3.41,负
000776,广发证券,0.5961,22.7,23.5,3.52,胜
603006,联明股份,0.596,13.53,13.41,-0.89,负
301382,蜂助手,0.5959,43.99,43.92,-0.16,负
000737,北方铜业,0.5959,15.69,15.6,-0.57,负
600338,西藏珠峰,0.5959,18.41,18.5,0.49,胜
300489,光智科技,0.5957,244.0,239.61,-1.8,负
301448,开创电气,0.5957,43.03,43.03,0.0,平
002371,北方华创,0.5957,745.0,748.72,0.5,胜
600309,万华化学,0.5955,74.3,75.59,1.74,胜
600671,天目药业,0.5954,18.34,18.68,1.85,胜
601615,明阳智能,0.5953,12.61,12.6,-0.08,负
301172,君逸数码,0.5952,30.47,30.33,-0.46,负
301336,趣睡科技,0.5951,38.49,38.49,0.0,平
300632,光莆股份,0.5947,34.43,33.5,-2.7,负
600683,京投发展,0.5946,12.78,12.73,-0.39,负
301233,盛帮股份,0.5946,38.67,38.76,0.23,胜
300398,飞凯材料,0.5945,48.88,48.35,-1.08,负
601211,国泰海通,0.5945,18.15,18.18,0.17,胜
002886,沃特股份,0.5944,32.39,32.39,0.0,平
688353,华盛锂电,0.5943,122.12,118.5,-2.96,负
688667,菱电电控,0.5943,122.51,120.74,-1.44,负
600096,云天化,0.5942,32.53,32.97,1.35,胜
000711,ST京蓝,0.5942,5.39,5.34,-0.93,负
002386,天原股份,0.594,6.06,6.05,-0.17,负
002095,生 意 宝,0.5936,14.42,14.47,0.35,胜
300672,国科微,0.5936,315.19,312.04,-1.0,负
688515,裕太微-U,0.5934,271.6,260.97,-3.91,负
600108,亚盛集团,0.5933,3.87,3.85,-0.52,负
688213,思特威-W,0.5933,95.96,95.69,-0.28,负
002532,天山铝业,0.5932,12.9,12.63,-2.09,负
301305,朗坤科技,0.5932,29.55,29.26,-0.98,负
300491,通合科技,0.5931,42.42,41.99,-1.01,负
688048,长光华芯,0.593,412.37,403.0,-2.27,负
603530,神马电力,0.5928,56.35,56.39,0.07,胜
600962,国投中鲁,0.5927,25.46,25.24,-0.86,负
605389,长龄液压,0.5925,93.61,92.68,-0.99,负
600741,华域汽车,0.5925,16.6,16.64,0.24,胜
301331,恩威医药,0.5925,24.53,24.29,-0.98,负
600339,中油工程,0.5923,3.4,3.35,-1.47,负
920171,志晟信息,0.5922,20.62,20.21,-1.99,负
603950,长源东谷,0.5921,72.38,72.0,-0.53,负
603072,天和磁材,0.5921,42.21,41.42,-1.87,负
601228,广州港,0.5921,2.96,2.96,0.0,平
002486,嘉麟杰,0.5921,2.4,2.35,-2.08,负
002160,常铝股份,0.592,4.44,4.35,-2.03,负
601688,华泰证券,0.5919,21.29,21.2,-0.42,负
002358,森源电气,0.5919,6.0,5.98,-0.33,负
920985,海泰新能,0.5919,5.24,5.25,0.19,胜
002971,和远气体,0.5918,72.78,70.58,-3.02,负
002177,御银股份,0.5917,6.45,6.38,-1.09,负
600702,舍得酒业,0.5916,39.25,38.8,-1.15,负
000546,金圆股份,0.5916,5.6,5.55,-0.89,负
002828,贝肯能源,0.5914,9.91,9.84,-0.71,负
688355,明志科技,0.5914,17.97,18.04,0.39,胜
603803,瑞斯康达,0.5913,12.87,12.85,-0.16,负
000070,特发信息,0.5912,22.8,24.75,8.55,胜
300193,佳士科技,0.5912,8.43,8.36,-0.83,负
600400,红豆股份,0.5911,2.96,3.0,1.35,胜
002500,山西证券,0.5911,5.34,5.33,-0.19,负
603283,赛腾股份,0.591,65.0,64.35,-1.0,负
605077,华康股份,0.5907,11.81,11.83,0.17,胜
300868,杰美特,0.5906,159.79,159.79,0.0,平
301208,中亦科技,0.5906,30.69,30.3,-1.27,负
603595,ST东尼,0.5905,30.42,31.94,5.0,胜
002805,丰元股份,0.5904,29.57,29.45,-0.41,负
002335,科华数据,0.5904,40.07,40.99,2.3,胜
300432,富临精工,0.5904,23.91,23.5,-1.71,负
603316,诚邦股份,0.5902,22.69,22.04,-2.86,负
300930,屹通新材,0.5902,36.99,36.63,-0.97,负
301328,维峰电子,0.5902,64.31,63.4,-1.42,负
300649,杭州园林,0.5901,28.73,29.03,1.04,胜
300252,金信诺,0.5899,18.69,18.24,-2.41,负
002068,黑猫股份,0.5899,11.5,12.0,4.35,胜
000751,锌业股份,0.5897,5.67,6.24,10.05,胜
300745,欣锐科技,0.5897,42.04,41.68,-0.86,负
688251,井松智能,0.5897,26.5,26.48,-0.08,负
300763,锦浪科技,0.5895,95.62,94.87,-0.78,负
601236,红塔证券,0.5895,7.07,7.04,-0.42,负
300042,朗科科技,0.5894,73.72,71.0,-3.69,负
601099,太平洋,0.5893,3.42,3.39,-0.88,负
600666,奥瑞德,0.5893,4.72,4.67,-1.06,负
301345,涛涛车业,0.5893,214.28,216.0,0.8,胜
300211,*ST亿通,0.5893,7.62,7.58,-0.52,负
300340,科恒股份,0.5892,10.52,10.27,-2.38,负
001965,招商公路,0.5892,10.04,9.97,-0.7,负
601231,环旭电子,0.589,37.49,37.81,0.85,胜
300475,香农芯创,0.5889,287.8,283.56,-1.47,负
688222,成都先导,0.5888,28.65,28.98,1.15,胜
301446,福事特,0.5887,44.13,44.03,-0.23,负
688181,八亿时空,0.5886,48.5,49.5,2.06,胜
688009,中国通号,0.5886,5.05,5.05,0.0,平
300608,思特奇,0.5884,12.45,12.3,-1.2,负
603036,如通股份,0.5882,15.7,15.7,0.0,平
301205,联特科技,0.5881,349.39,345.1,-1.23,负
301507,民生健康,0.5879,12.41,12.38,-0.24,负
600399,抚顺特钢,0.5879,4.52,4.52,0.0,平
600010,包钢股份,0.5877,2.52,2.5,-0.79,负
688277,天智航-U,0.5877,19.19,18.94,-1.3,负
300786,国林科技,0.5875,22.49,22.34,-0.67,负
603327,福蓉科技,0.5873,10.74,10.7,-0.37,负
920689,克莱特,0.5873,24.36,24.64,1.15,胜
002851,麦格米特,0.5872,188.79,188.97,0.1,胜
300769,德方纳米,0.587,74.16,72.5,-2.24,负
300592,华凯易佰,0.587,14.09,14.66,4.05,胜
002114,罗平锌电,0.5869,8.24,8.32,0.97,胜
603912,佳力图,0.5869,8.7,9.22,5.98,胜
301361,众智科技,0.5868,34.15,34.01,-0.41,负
920961,创远信科,0.5868,22.42,21.8,-2.77,负
688150,莱特光电,0.5867,60.75,60.15,-0.99,负
600078,澄星股份,0.5866,14.61,14.79,1.23,胜
600276,恒瑞医药,0.5865,49.36,49.18,-0.36,负
601881,中国银河,0.5865,13.04,13.03,-0.08,负
002297,博云新材,0.5862,31.2,33.64,7.82,胜
603679,华体科技,0.5861,20.76,20.55,-1.01,负
600395,盘江股份,0.586,5.06,5.05,-0.2,负
301126,达嘉维康,0.586,9.36,9.29,-0.75,负
000063,中兴通讯,0.5858,39.43,39.1,-0.84,负
688655,迅捷兴,0.5857,55.26,54.7,-1.01,负
300546,雄帝科技,0.5857,16.75,16.62,-0.78,负
001266,宏英智能,0.5857,51.14,51.99,1.66,胜
600109,国金证券,0.5856,8.99,8.93,-0.67,负
002408,齐翔腾达,0.5854,5.18,5.19,0.19,胜
300133,华策影视,0.5852,7.67,7.54,-1.69,负
920807,奔朗新材,0.5852,13.82,14.5,4.92,胜
301531,春光集团,0.5852,74.6,73.55,-1.41,负
688003,天准科技,0.5851,115.0,112.43,-2.23,负
301165,锐捷网络,0.585,67.38,66.99,-0.58,负
301076,新瀚新材,0.5849,28.82,28.31,-1.77,负
301177,迪阿股份,0.5849,28.64,28.37,-0.94,负
600482,中国动力,0.5847,34.8,34.8,0.0,平
002940,昂利康,0.5847,28.47,28.19,-0.98,负
002493,荣盛石化,0.5844,12.04,12.02,-0.17,负
301608,博实结,0.5844,53.43,53.75,0.6,胜
300265,通光线缆,0.5842,24.6,24.61,0.04,胜
300983,尤安设计,0.5841,41.86,41.41,-1.08,负
301196,唯科科技,0.584,209.28,204.53,-2.27,负
688130,晶华微,0.584,25.86,26.0,0.54,胜
600882,妙可蓝多,0.5838,18.73,18.49,-1.28,负
600346,恒力石化,0.5838,18.65,18.86,1.13,胜
300811,铂科新材,0.5834,100.92,100.0,-0.91,负
603610,麒盛科技,0.5834,19.18,19.2,0.1,胜
603188,亚邦股份,0.5834,4.31,4.3,-0.23,负
601066,中信建投,0.5833,27.39,28.6,4.42,胜
301316,慧博云通,0.5832,42.07,42.2,0.31,胜
920185,贝特瑞,0.5831,27.63,27.68,0.18,胜
920429,康比特,0.5831,10.95,10.8,-1.37,负
603297,永新光学,0.5831,117.49,117.49,0.0,平
301261,恒工精密,0.5831,85.25,85.06,-0.22,负
001318,阳光乳业,0.583,10.64,10.59,-0.47,负
002515,金字火腿,0.5829,10.22,10.16,-0.59,负
300507,苏奥传感,0.5827,7.72,7.63,-1.17,负
000778,新兴铸管,0.5825,4.14,4.09,-1.21,负
603169,兰石重装,0.5825,8.02,7.96,-0.75,负
300019,硅宝科技,0.5824,18.89,18.66,-1.22,负
000400,许继电气,0.5824,23.46,23.31,-0.64,负
603220,中贝通信,0.5824,25.53,25.45,-0.31,负
002421,达实智能,0.5821,4.21,4.21,0.0,平
300895,铜牛信息,0.5818,59.45,58.71,-1.24,负
603365,水星家纺,0.5816,16.43,16.27,-0.97,负
688711,宏微科技,0.5816,38.62,37.9,-1.86,负
300697,电工合金,0.5815,18.64,18.55,-0.48,负
688018,乐鑫科技,0.5815,123.11,122.51,-0.49,负
603207,小方制药,0.5814,22.75,23.2,1.98,胜
600352,浙江龙盛,0.5813,12.06,12.63,4.73,胜
601825,沪农商行,0.5813,8.24,8.22,-0.24,负
002365,永安药业,0.5812,11.27,11.12,-1.33,负
603255,鼎际得,0.5812,34.19,33.95,-0.7,负
002487,大金重工,0.5808,60.95,60.76,-0.31,负
601108,财通证券,0.5807,8.27,8.23,-0.48,负
300399,天利科技,0.5807,21.25,21.18,-0.33,负
600025,华能水电,0.5806,9.37,9.37,0.0,平
002577,雷柏科技,0.5806,19.39,19.24,-0.77,负
000823,超声电子,0.5805,23.76,24.68,3.87,胜
300866,安克创新,0.5805,115.47,115.47,0.0,平
002869,金溢科技,0.5803,18.86,18.73,-0.69,负
002876,三利谱,0.5803,32.66,32.5,-0.49,负
300891,惠云钛业,0.5802,7.42,7.22,-2.7,负
688005,容百科技,0.5801,34.66,34.77,0.32,胜
605086,龙高股份,0.5801,29.37,29.38,0.03,胜
300872,天阳科技,0.58,19.91,19.83,-0.4,负
600875,东方电气,0.5799,33.03,32.54,-1.48,负
300438,鹏辉能源,0.5798,84.88,83.96,-1.08,负
688662,富信科技,0.5798,171.49,184.92,7.83,胜
688291,金橙子,0.5798,53.15,52.81,-0.64,负
688385,复旦微电,0.5798,59.32,58.62,-1.18,负
600662,外服控股,0.5797,4.16,4.14,-0.48,负
603966,法兰泰克,0.5797,9.22,9.3,0.87,胜
300395,菲利华,0.5793,138.25,137.0,-0.9,负
300236,上海新阳,0.579,109.11,110.0,0.82,胜
002258,利尔化学,0.5789,14.23,14.1,-0.91,负
002606,大连电瓷,0.5789,14.49,14.4,-0.62,负
688507,索辰科技,0.5788,262.88,256.0,-2.62,负
603090,宏盛股份,0.5786,61.97,65.0,4.89,胜
603991,领先股份,0.5784,137.06,136.93,-0.09,负
600301,华锡有色,0.5783,71.4,72.15,1.05,胜
300814,中富电路,0.5783,197.0,194.0,-1.52,负
002444,巨星科技,0.5782,29.43,29.35,-0.27,负
301581,黄山谷捷,0.5782,46.7,46.25,-0.96,负
600234,科新发展,0.5781,30.34,30.04,-0.99,负
600791,京能置业,0.578,10.78,10.9,1.11,胜
000048,京基智农,0.5779,20.75,21.12,1.78,胜
603077,和邦生物,0.5779,2.5,2.5,0.0,平
002012,凯恩股份,0.5779,7.42,7.62,2.7,胜
301618,长联科技,0.5778,43.42,42.99,-0.99,负
688720,艾森股份,0.5778,84.15,84.8,0.77,胜
688656,浩欧博,0.5777,102.0,102.0,0.0,平
605080,浙江自然,0.5777,21.22,21.12,-0.47,负
002485,ST雪发,0.5776,5.16,5.15,-0.19,负
688691,灿芯股份,0.5774,101.5,100.0,-1.48,负
603776,永安行,0.5773,21.38,21.3,-0.37,负
688659,元琛科技,0.5772,10.83,10.6,-2.12,负
600328,中盐化工,0.5771,6.82,6.82,0.0,平
300231,银信科技,0.577,8.99,8.85,-1.56,负
300377,赢时胜,0.5768,18.04,17.28,-4.21,负
603203,快克智能,0.5767,65.8,66.0,0.3,胜
000931,中 关 村,0.5766,4.18,4.15,-0.72,负
301360,荣旗科技,0.5764,75.65,74.98,-0.89,负
002863,今飞凯达,0.5762,4.62,4.58,-0.87,负
300449,汉邦高科,0.5761,9.21,9.03,-1.95,负
600179,安通控股,0.576,4.79,4.74,-1.04,负
688320,禾川科技,0.5759,36.92,36.72,-0.54,负
688138,清溢光电,0.5758,40.0,39.0,-2.5,负
600980,北矿科技,0.5758,21.8,21.79,-0.05,负
000685,中山公用,0.5757,11.57,11.57,0.0,平
688056,莱伯泰科,0.5757,77.79,77.0,-1.02,负
300890,翔丰华,0.5756,36.11,35.79,-0.89,负
601878,浙商证券,0.5755,9.67,9.62,-0.52,负
600067,冠城新材,0.5753,3.44,3.4,-1.16,负
002150,正泰电源,0.5753,26.82,26.5,-1.19,负
688786,悦安新材,0.5751,48.77,47.51,-2.58,负
600241,时代万恒,0.575,7.27,7.21,-0.83,负
688019,安集科技,0.5749,257.2,254.99,-0.86,负
600160,巨化股份,0.5746,48.53,50.01,3.05,胜
688234,天岳先进,0.5745,158.0,152.2,-3.67,负
002428,云南锗业,0.5744,110.48,119.24,7.93,胜
601899,紫金矿业,0.5744,30.44,29.95,-1.61,负
688610,埃科光电,0.5744,237.0,233.92,-1.3,负
920179,凯德石英,0.5744,80.8,79.8,-1.24,负
600798,宁波海运,0.5743,3.59,3.57,-0.56,负
688220,翱捷科技-U,0.5742,99.59,99.4,-0.19,负
600064,南京高科,0.5741,7.49,7.48,-0.13,负
300113,顺网科技,0.574,20.83,20.63,-0.96,负
002785,万里石,0.574,41.26,42.01,1.82,胜
600191,华资实业,0.574,11.27,11.27,0.0,平
000617,中油资本,0.5739,7.51,7.48,-0.4,负
300700,岱勒新材,0.5739,23.64,23.34,-1.27,负
000950,重药控股,0.5739,5.15,5.12,-0.58,负
688367,工大高科,0.5738,44.6,50.87,14.06,胜
301678,新恒汇,0.5738,60.66,60.0,-1.09,负
301128,强瑞技术,0.5737,176.84,185.0,4.61,胜
002237,恒邦股份,0.5737,15.52,15.6,0.52,胜
300478,杭州高新,0.5737,40.38,40.88,1.24,胜
603322,超讯科技,0.5737,29.5,29.49,-0.03,负
300440,运达科技,0.5736,18.92,19.0,0.42,胜
300798,锦鸡股份,0.5735,7.42,7.35,-0.94,负
002759,天际股份,0.5734,28.75,28.76,0.03,胜
605006,山东玻纤,0.5732,22.82,21.5,-5.78,负
002498,汉缆股份,0.5732,7.59,7.5,-1.19,负
688209,英集芯,0.5731,25.74,25.69,-0.19,负
000573,粤宏远Ａ,0.5728,3.98,3.97,-0.25,负
002096,易普力,0.5728,9.72,9.65,-0.72,负
600131,国网信通,0.5727,15.95,15.95,0.0,平
002263,大东南,0.5726,4.45,4.4,-1.12,负
003007,直真科技,0.5726,41.4,41.4,0.0,平
002458,益生股份,0.5725,8.3,8.22,-0.96,负
601225,陕西煤业,0.5724,23.3,23.2,-0.43,负
688351,微电生理,0.5724,22.78,22.9,0.53,胜
603066,音飞储存,0.5723,10.55,10.53,-0.19,负
688275,万润新能,0.5722,144.29,141.52,-1.92,负
920223,荣亿精密,0.5721,14.58,16.68,14.4,胜
688248,南网科技,0.5721,59.74,58.38,-2.28,负
001215,千味央厨,0.572,43.29,43.7,0.95,胜
603919,金徽酒,0.572,19.06,19.0,-0.31,负
688383,新益昌,0.572,191.85,192.04,0.1,胜
002128,电投能源,0.5718,25.87,25.87,0.0,平
688576,西山科技,0.5718,71.08,47.48,-33.2,负
301396,宏景科技,0.5717,258.01,254.0,-1.55,负
003013,地铁设计,0.5717,16.98,16.61,-2.18,负
002203,海亮股份,0.5716,26.3,26.3,0.0,平
301366,一博科技,0.5715,55.04,54.3,-1.34,负
603949,雪龙集团,0.5715,16.57,16.54,-0.18,负
000902,新洋丰,0.5714,12.74,12.84,0.78,胜
688772,珠海冠宇,0.5712,19.79,20.09,1.52,胜
300626,华瑞股份,0.5711,42.4,41.0,-3.3,负
600876,凯盛新能,0.5711,9.12,8.97,-1.64,负
002357,富临运业,0.571,9.84,9.81,-0.3,负
301306,西测测试,0.571,167.55,167.5,-0.03,负
300067,安诺其,0.5708,5.62,5.57,-0.89,负
603318,水发燃气,0.5707,10.63,10.78,1.41,胜
000712,锦龙股份,0.5705,9.6,9.5,-1.04,负
601789,宁波建工,0.5705,4.49,4.46,-0.67,负
002449,国星光电,0.5705,8.03,7.96,-0.87,负
002978,安宁股份,0.5704,29.03,28.74,-1.0,负
300130,新国都,0.5703,24.11,23.93,-0.75,负
002462,嘉事堂,0.5702,12.98,13.09,0.85,胜
002374,中锐股份,0.5702,3.2,3.24,1.25,胜
601375,中原证券,0.5701,4.13,4.11,-0.48,负
300242,佳云科技,0.57,4.71,4.63,-1.7,负
300943,春晖智控,0.5699,45.69,46.01,0.7,胜
003003,天元股份,0.5699,11.0,10.86,-1.27,负
001259,利仁科技,0.5697,71.51,70.0,-2.11,负
000533,顺钠股份,0.5695,10.68,10.62,-0.56,负
600268,国电南自,0.5694,12.79,12.77,-0.16,负
920299,灿能电力,0.5694,18.59,18.4,-1.02,负
688267,中触媒,0.5693,22.9,22.99,0.39,胜
603456,九洲药业,0.5693,12.91,12.74,-1.32,负
603353,和顺石油,0.5692,39.85,39.02,-2.08,负
301297,富乐德,0.5692,50.9,50.18,-1.41,负
301178,天亿马,0.5691,44.89,44.5,-0.87,负
688556,高测股份,0.5689,12.42,12.13,-2.33,负
688729,屹唐股份,0.5688,36.15,35.0,-3.18,负
603156,养元饮品,0.5688,46.35,46.01,-0.73,负
002362,汉王科技,0.5687,17.55,17.35,-1.14,负
600369,西南证券,0.5686,4.15,4.18,0.72,胜
003040,楚天龙,0.5685,12.1,11.96,-1.16,负
000598,兴蓉环境,0.5683,6.69,6.66,-0.45,负
603819,神力股份,0.5682,12.01,12.0,-0.08,负
688170,德龙激光,0.568,85.7,84.33,-1.6,负
688376,美埃科技,0.568,78.88,79.0,0.15,胜
600280,中央商场,0.5679,2.98,2.95,-1.01,负
300550,和仁科技,0.5678,14.22,14.1,-0.84,负
603959,ST百利,0.5677,4.67,4.75,1.71,胜
601318,中国平安,0.5675,51.98,51.46,-1.0,负
603906,龙蟠科技,0.5672,26.18,27.06,3.36,胜
600711,盛屯矿业,0.5672,13.43,13.39,-0.3,负
603211,晋拓股份,0.5671,36.93,36.5,-1.16,负
688112,鼎阳科技,0.5671,68.75,69.88,1.64,胜
300667,必创科技,0.5671,18.39,18.17,-1.2,负
300941,创识科技,0.5669,15.42,15.28,-0.91,负
600869,远东股份,0.5666,36.15,37.74,4.4,胜
000612,焦作万方,0.5666,12.13,12.47,2.8,胜
920809,安达科技,0.5666,9.31,9.16,-1.61,负
603320,迪贝电气,0.5666,20.17,20.46,1.44,胜
000795,英洛华,0.5665,10.18,10.08,-0.98,负
000695,滨海能源,0.5665,14.1,14.35,1.77,胜
002159,三特索道,0.5665,13.63,13.58,-0.37,负
301560,众捷汽车,0.5665,30.54,30.41,-0.43,负
688582,芯动联科,0.5658,60.52,60.1,-0.69,负
603661,恒林股份,0.5657,35.73,36.02,0.81,胜
002963,豪尔赛,0.5657,21.44,23.21,8.26,胜
000012,南  玻Ａ,0.5656,4.73,4.69,-0.85,负
000576,甘化科工,0.5656,7.12,7.03,-1.26,负
688249,晶合集成,0.5656,52.8,51.8,-1.89,负
002317,众生药业,0.5654,22.12,22.02,-0.45,负
688620,安凯微,0.5653,14.38,14.19,-1.32,负
300346,南大光电,0.5652,70.8,74.92,5.82,胜
600602,云赛智联,0.5651,18.53,18.5,-0.16,负
001332,锡装股份,0.5651,44.06,44.35,0.66,胜
300561,汇金科技,0.565,15.28,15.37,0.59,胜
688785,恒运昌,0.5649,408.2,400.21,-1.96,负
600184,光电股份,0.5648,27.75,27.0,-2.7,负
002164,宁波东力,0.5648,12.92,12.83,-0.7,负
688757,胜科纳米,0.5648,73.7,73.7,0.0,平
002441,众业达,0.5648,8.73,8.6,-1.49,负
002057,中钢天源,0.5647,13.4,13.4,0.0,平
300068,ST南都,0.5644,4.45,4.35,-2.25,负
300869,康泰医学,0.5644,11.53,11.38,-1.3,负
301511,德福科技,0.5643,164.12,162.0,-1.29,负
920099,瑞华技术,0.5643,25.3,25.49,0.75,胜
002654,万润科技,0.5641,18.3,18.15,-0.82,负
688011,新光光电,0.5641,59.99,60.1,0.18,胜
300473,德尔股份,0.564,32.0,32.21,0.66,胜
688348,昱能科技,0.564,37.0,36.8,-0.54,负
920415,恒拓开源,0.5637,10.68,10.63,-0.47,负
603882,金域医学,0.5637,24.62,24.41,-0.85,负
002879,长缆科技,0.5635,14.44,14.44,0.0,平
600379,宝光股份,0.5633,12.48,12.68,1.6,胜
603768,常青股份,0.5631,10.04,9.95,-0.9,负
603669,灵康药业,0.563,5.05,5.05,0.0,平
600927,永安期货,0.563,13.21,13.25,0.3,胜
300893,松原安全,0.5629,17.68,17.9,1.24,胜
600883,博闻科技,0.5629,7.72,7.79,0.91,胜
000886,海南高速,0.5627,4.31,4.28,-0.7,负
600273,嘉化能源,0.5627,6.94,6.89,-0.72,负
920953,国子软件,0.5626,26.05,25.7,-1.34,负
300579,数字认证,0.5626,22.63,22.54,-0.4,负
688358,祥生医疗,0.5626,33.14,32.8,-1.03,负
688390,固德威,0.5625,120.32,119.56,-0.63,负
002367,康力电梯,0.5623,5.98,6.0,0.33,胜
605208,永茂泰,0.5623,15.83,15.73,-0.63,负
603700,宁水集团,0.5623,11.18,11.13,-0.45,负
000545,金浦钛业,0.5621,2.65,2.71,2.26,胜
600446,金证股份,0.562,11.83,11.71,-1.01,负
001308,康冠科技,0.562,20.87,20.68,-0.91,负
300013,新宁物流,0.5616,4.0,3.98,-0.5,负
600199,金种子酒,0.5616,6.84,6.84,0.0,平
002636,金安国纪,0.5615,114.22,111.21,-2.64,负
603876,鼎胜新材,0.5615,27.17,27.68,1.88,胜
688173,希荻微,0.5614,17.62,17.44,-1.02,负
605319,无锡振华,0.5614,24.86,25.5,2.57,胜
688020,方邦股份,0.5612,253.8,250.0,-1.5,负
603132,金徽股份,0.5611,17.8,17.6,-1.12,负
600579,中化装备,0.5608,7.44,7.37,-0.94,负
605288,凯迪股份,0.5607,82.51,81.29,-1.48,负
003816,中国广核,0.5607,4.1,4.09,-0.24,负
688584,上海合晶,0.5607,29.93,29.3,-2.1,负
688210,统联精密,0.5603,41.65,41.65,0.0,平
002266,浙富控股,0.5602,5.32,5.29,-0.56,负
000987,越秀资本,0.5601,8.23,8.27,0.49,胜
301152,天力锂能,0.56,26.98,26.93,-0.19,负
688035,德邦科技,0.5599,100.61,99.81,-0.8,负
600227,赤天化,0.5596,2.74,2.72,-0.73,负
600189,泉阳泉,0.5595,7.48,7.4,-1.07,负
603637,镇海股份,0.5594,20.22,19.92,-1.48,负
300603,立昂技术,0.5594,8.94,8.81,-1.45,负
001309,德明利,0.5594,737.07,730.0,-0.96,负
002407,多氟多,0.559,42.66,43.0,0.8,胜
688368,晶丰明源,0.5588,208.69,206.66,-0.97,负
