代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
002916,深南电路,0.4414,426.0,424.87,-0.27,负
002999,天禾股份,0.4413,5.81,5.83,0.34,胜
603881,DR数据港,0.4413,26.71,26.64,-0.26,负
603210,泰鸿万立,0.4412,14.3,14.36,0.42,胜
300301,ST长方,0.4412,3.09,3.09,0.0,平
600028,中国石化,0.4411,4.73,4.74,0.21,胜
301037,保立佳,0.4411,13.37,13.28,-0.67,负
002286,保龄宝,0.4411,9.09,9.12,0.33,胜
001268,联合精密,0.4411,40.15,40.03,-0.3,负
600963,岳阳林纸,0.4411,3.26,3.27,0.31,胜
002695,煌上煌,0.441,10.57,10.61,0.38,胜
301552,科力装备,0.4408,24.5,24.49,-0.04,负
600546,山煤国际,0.4408,12.3,12.3,0.0,平
603528,多伦科技,0.4407,6.58,6.5,-1.22,负
920641,格利尔,0.4407,15.41,15.28,-0.84,负
002745,木林森,0.4407,11.42,11.31,-0.96,负
002959,小熊电器,0.4406,33.2,33.2,0.0,平
002967,广电计量,0.4406,18.67,18.63,-0.21,负
601916,浙商银行,0.4405,3.07,3.07,0.0,平
300048,合康新能,0.4405,5.02,5.01,-0.2,负
001324,长青科技,0.4405,19.0,18.96,-0.21,负
002153,石基信息,0.4405,7.65,7.65,0.0,平
300473,德尔股份,0.4404,30.43,30.43,0.0,平
688520,神州细胞,0.4403,34.2,33.9,-0.88,负
300448,浩云科技,0.4403,6.82,6.7,-1.76,负
605108,同庆楼,0.4403,12.35,12.35,0.0,平
001280,中国铀业,0.4403,70.26,69.59,-0.95,负
002304,洋河股份,0.4402,40.68,40.61,-0.17,负
000900,现代投资,0.4401,3.65,3.65,0.0,平
002313,日海智能,0.44,8.14,8.09,-0.61,负
000422,湖北宜化,0.44,13.75,13.95,1.45,胜
603909,建发合诚,0.4399,9.38,9.45,0.75,胜
300950,德固特,0.4399,17.54,17.38,-0.91,负
601998,中信银行,0.4399,7.49,7.49,0.0,平
301611,珂玛科技,0.4396,131.93,129.93,-1.52,负
600233,圆通速递,0.4395,16.05,16.2,0.93,胜
300800,力合科技,0.4395,10.09,10.05,-0.4,负
603866,桃李面包,0.4395,3.95,3.96,0.25,胜
300141,和顺电气,0.4395,10.27,10.2,-0.68,负
601138,工业富联,0.4395,74.1,73.0,-1.48,负
300428,立中集团,0.4394,19.17,19.16,-0.05,负
688516,奥特维,0.4394,54.8,55.55,1.37,胜
688507,索辰科技,0.4394,238.09,234.5,-1.51,负
300965,恒宇信通,0.4393,45.24,45.6,0.8,胜
600148,长春一东,0.4393,16.03,16.07,0.25,胜
301235,华康洁净,0.4393,62.5,62.0,-0.8,负
300843,胜蓝股份,0.4393,131.8,129.5,-1.75,负
688617,惠泰医疗,0.4392,186.88,187.85,0.52,胜
301022,海泰科,0.4392,24.42,24.25,-0.7,负
688721,龙图光罩,0.4392,52.19,51.41,-1.49,负
688128,中国电研,0.4391,26.0,26.05,0.19,胜
002126,银轮股份,0.4391,48.57,48.48,-0.19,负
601007,金陵饭店,0.439,6.53,6.55,0.31,胜
002660,茂硕电源,0.4389,7.14,7.13,-0.14,负
300562,乐心医疗,0.4389,12.26,12.26,0.0,平
603611,诺力股份,0.4389,17.28,17.21,-0.41,负
920183,海菲曼,0.4388,32.96,32.97,0.03,胜
002623,亚玛顿,0.4388,16.3,16.27,-0.18,负
000958,电投产融,0.4387,5.77,5.71,-1.04,负
000910,大亚圣象,0.4387,5.65,5.65,0.0,平
600477,杭萧钢构,0.4387,2.48,2.46,-0.81,负
603100,川仪股份,0.4386,17.7,17.7,0.0,平
603637,镇海股份,0.4386,19.4,19.33,-0.36,负
002038,双鹭药业,0.4385,5.54,5.53,-0.18,负
301188,力诺药包,0.4385,66.47,67.66,1.79,胜
688570,天玛智控,0.4384,15.23,15.25,0.13,胜
603198,迎驾贡酒,0.4384,31.6,31.5,-0.32,负
300619,金银河,0.4384,38.24,38.24,0.0,平
300124,汇川技术,0.4382,66.82,66.64,-0.27,负
002009,天奇股份,0.4382,20.59,20.97,1.85,胜
002694,*ST顾地,0.4382,2.28,2.27,-0.44,负
301586,佳力奇,0.4382,35.94,35.79,-0.42,负
300308,中际旭创,0.4382,1310.01,1313.61,0.27,胜
688092,爱科科技,0.4381,23.03,22.88,-0.65,负
600272,开开实业,0.438,11.06,11.1,0.36,胜
300155,安居宝,0.438,4.3,4.3,0.0,平
600724,宁波富达,0.438,5.85,5.82,-0.51,负
002457,青龙管业,0.438,13.45,13.14,-2.3,负
002097,山河智能,0.4379,7.87,7.89,0.25,胜
605118,力鼎光电,0.4378,34.3,34.7,1.17,胜
000528,柳    工,0.4378,7.94,7.95,0.13,胜
002061,浙江交科,0.4376,3.53,3.54,0.28,胜
300968,格林精密,0.4376,10.73,10.59,-1.3,负
920008,成电光信,0.4375,23.08,23.0,-0.35,负
603195,公牛集团,0.4375,39.33,39.51,0.46,胜
688368,晶丰明源,0.4375,207.36,206.0,-0.66,负
603518,锦泓集团,0.4374,7.85,7.81,-0.51,负
002789,*ST建艺,0.4374,13.42,13.35,-0.52,负
600115,中国东航,0.4374,3.83,3.84,0.26,胜
920212,智新电子,0.4373,10.39,10.4,0.1,胜
600814,杭州解百,0.4373,6.7,6.67,-0.45,负
301338,凯格精机,0.4373,155.5,152.98,-1.62,负
002870,香山股份,0.4372,39.16,39.22,0.15,胜
688585,上纬新材,0.4372,158.4,156.88,-0.96,负
920924,广脉科技,0.4371,16.54,16.56,0.12,胜
600533,栖霞建设,0.4371,2.12,2.14,0.94,胜
600834,申通地铁,0.437,7.07,7.07,0.0,平
301508,中机认检,0.437,25.09,25.1,0.04,胜
002480,新筑股份,0.437,5.4,5.38,-0.37,负
600018,上港集团,0.437,4.94,4.95,0.2,胜
603988,中电电机,0.4368,18.15,18.09,-0.33,负
300387,富邦科技,0.4367,7.38,7.33,-0.68,负
300183,东软载波,0.4367,10.91,10.9,-0.09,负
688372,伟测科技,0.4367,158.84,157.21,-1.03,负
601990,南京证券,0.4366,6.85,6.81,-0.58,负
688288,鸿泉技术,0.4365,19.98,19.72,-1.3,负
002163,海南发展,0.4365,8.95,8.96,0.11,胜
600329,达仁堂,0.4365,37.77,37.98,0.56,胜
002405,四维图新,0.4365,7.04,7.05,0.14,胜
000153,丰原药业,0.4363,5.42,5.42,0.0,平
603477,巨星农牧,0.4363,13.78,13.78,0.0,平
300008,天海防务,0.4363,6.68,6.62,-0.9,负
002899,英派斯,0.4362,23.05,22.81,-1.04,负
920932,科达自控,0.4361,14.59,14.52,-0.48,负
688560,明冠新材,0.4361,13.14,13.1,-0.3,负
688189,ST南新,0.436,6.36,6.4,0.63,胜
301529,福赛科技,0.4359,96.83,95.89,-0.97,负
688613,奥精医疗,0.4359,15.53,15.53,0.0,平
688475,萤石网络,0.4359,26.72,26.7,-0.07,负
300053,航宇微,0.4359,15.69,15.55,-0.89,负
002556,辉隆股份,0.4358,4.88,4.85,-0.61,负
603639,海利尔,0.4357,10.5,10.46,-0.38,负
600959,江苏有线,0.4357,3.1,3.11,0.32,胜
300232,洲明科技,0.4357,5.76,5.73,-0.52,负
002523,天桥起重,0.4356,3.26,3.25,-0.31,负
301129,瑞纳智能,0.4356,23.02,23.0,-0.09,负
301459,丰茂股份,0.4356,33.93,34.4,1.39,胜
688015,交控科技,0.4355,16.69,16.71,0.12,胜
600880,博瑞传播,0.4355,4.0,3.98,-0.5,负
300908,仲景食品,0.4353,23.44,23.38,-0.26,负
300097,智云股份,0.4353,9.12,9.04,-0.88,负
002259,升达林业,0.4351,4.14,4.14,0.0,平
603863,松炀资源,0.435,14.92,15.17,1.68,胜
605068,明新旭腾,0.435,18.59,18.61,0.11,胜
300796,贝斯美,0.435,6.85,6.85,0.0,平
300596,利安隆,0.435,47.93,47.52,-0.86,负
603356,华菱精工,0.4349,18.37,18.4,0.16,胜
603078,江化微,0.4349,44.3,43.55,-1.69,负
300698,万马科技,0.4348,30.88,30.68,-0.65,负
603180,金牌家居,0.4348,14.99,15.02,0.2,胜
601969,海南矿业,0.4348,8.62,8.65,0.35,胜
301513,尚水智能,0.4348,63.29,63.17,-0.19,负
301318,维海德,0.4347,21.11,21.13,0.09,胜
000978,桂林旅游,0.4347,5.66,5.67,0.18,胜
600865,百大集团,0.4345,9.08,9.02,-0.66,负
300614,百川畅银,0.4345,10.99,10.92,-0.64,负
002179,中航光电,0.4345,41.5,41.2,-0.72,负
002512,ST达华,0.4344,3.86,3.81,-1.3,负
002293,罗莱生活,0.4344,10.1,10.07,-0.3,负
002712,思美传媒,0.4343,4.63,4.62,-0.22,负
300687,赛意信息,0.4342,27.25,27.16,-0.33,负
002169,智光电气,0.4341,14.36,14.21,-1.04,负
000430,张家界,0.4341,7.65,7.77,1.57,胜
300326,ST凯利,0.4339,6.09,6.04,-0.82,负
301596,瑞迪智驱,0.4339,55.1,54.61,-0.89,负
300752,隆利科技,0.4339,14.1,13.96,-0.99,负
603888,新华网,0.4339,18.49,18.49,0.0,平
600386,北巴传媒,0.4338,3.39,3.39,0.0,平
601200,上海环境,0.4337,6.94,6.99,0.72,胜
600163,中闽能源,0.4337,5.48,5.46,-0.36,负
301116,益客食品,0.4336,9.32,9.41,0.97,胜
688177,百奥泰,0.4336,17.16,17.35,1.11,胜
920019,铜冠矿建,0.4334,18.72,18.82,0.53,胜
605499,东鹏饮料,0.4333,116.15,115.0,-0.99,负
300703,创源股份,0.4333,14.19,14.16,-0.21,负
301231,荣信文化,0.4333,31.66,31.35,-0.98,负
300500,启迪设计,0.4331,9.93,9.89,-0.4,负
301377,鼎泰高科,0.4331,600.0,580.83,-3.19,负
688169,石头科技,0.433,94.96,94.89,-0.07,负
300049,福瑞医科,0.4329,40.99,41.13,0.34,胜
600363,联创光电,0.4329,32.4,32.2,-0.62,负
300382,斯莱克,0.4329,16.99,16.7,-1.71,负
002489,浙江永强,0.4328,2.95,2.92,-1.02,负
300830,金现代,0.4328,8.76,8.75,-0.11,负
000625,长安汽车,0.4328,7.27,7.28,0.14,胜
301192,泰祥股份,0.4327,21.15,21.2,0.24,胜
002897,意华股份,0.4327,84.69,84.69,0.0,平
002382,蓝帆医疗,0.4324,5.48,5.45,-0.55,负
300080,易成新能,0.4323,3.82,3.86,1.05,胜
300795,米奥会展,0.4323,9.16,9.07,-0.98,负
003010,若羽臣,0.4323,23.3,23.44,0.6,胜
301280,珠城科技,0.4322,51.0,50.63,-0.73,负
601107,四川成渝,0.4322,5.39,5.48,1.67,胜
300525,博思软件,0.4322,8.61,8.65,0.46,胜
605196,华通线缆,0.4322,29.93,29.99,0.2,胜
603439,三力制药,0.4322,14.85,14.5,-2.36,负
600615,鑫源智造,0.4321,9.96,9.96,0.0,平
000159,国际实业,0.4321,5.86,5.86,0.0,平
300987,川网传媒,0.432,13.66,13.6,-0.44,负
002903,宇环数控,0.432,50.99,50.5,-0.96,负
000905,厦门港务,0.4318,8.46,8.47,0.12,胜
002583,海能达,0.4317,8.81,8.62,-2.16,负
603038,华立股份,0.4317,15.13,14.98,-0.99,负
300688,创业黑马,0.4317,28.3,28.3,0.0,平
002115,三维通信,0.4317,11.22,11.23,0.09,胜
600777,新潮能源,0.4317,5.4,5.67,5.0,胜
688237,超卓航科,0.4317,58.25,58.79,0.93,胜
300906,日月明,0.4316,28.41,28.41,0.0,平
920770,艾能聚,0.4316,11.89,11.77,-1.01,负
300532,今天国际,0.4316,6.71,6.71,0.0,平
300829,金丹科技,0.4316,14.89,14.71,-1.21,负
600408,安泰集团,0.4315,2.63,2.59,-1.52,负
301160,翔楼新材,0.4315,53.01,53.38,0.7,胜
300850,新强联,0.4314,28.5,28.65,0.53,胜
920571,国航远洋,0.4314,9.72,9.91,1.95,胜
002707,众信旅游,0.4314,5.23,5.19,-0.76,负
600862,中航高科,0.4314,18.31,18.0,-1.69,负
300254,仟源医药,0.4313,9.04,8.95,-1.0,负
000525,红太阳,0.4313,4.31,4.29,-0.46,负
002524,光正眼科,0.4313,3.61,3.56,-1.39,负
300318,博晖创新,0.4312,4.58,4.58,0.0,平
000911,*ST广糖,0.4312,4.04,4.07,0.74,胜
603406,天富龙,0.4311,28.05,27.77,-1.0,负
000599,青岛双星,0.4311,4.62,4.63,0.22,胜
688303,大全能源,0.4311,18.92,18.99,0.37,胜
300319,麦捷科技,0.431,32.03,31.56,-1.47,负
300823,建科智能,0.431,15.92,15.91,-0.06,负
600033,福建高速,0.431,3.49,3.49,0.0,平
601008,连云港,0.4309,4.3,4.28,-0.47,负
600620,天宸股份,0.4309,4.34,4.41,1.61,胜
601226,华电科工,0.4309,6.81,6.85,0.59,胜
300883,龙利得,0.4309,6.44,6.43,-0.16,负
603237,五芳斋,0.4308,13.36,13.45,0.67,胜
301277,新天地,0.4308,9.33,9.33,0.0,平
300279,和晶科技,0.4308,7.16,7.15,-0.14,负
002041,登海种业,0.4308,8.43,8.43,0.0,平
603733,仙鹤股份,0.4308,25.04,25.5,1.84,胜
000498,山东路桥,0.4307,5.0,5.02,0.4,胜
603257,中国瑞林,0.4306,69.01,68.97,-0.06,负
002497,雅化集团,0.4305,21.45,21.45,0.0,平
688549,中巨芯-U,0.4305,31.25,30.88,-1.18,负
605136,丽人丽妆,0.4304,7.86,7.76,-1.27,负
688008,澜起科技,0.4303,258.0,256.0,-0.78,负
000877,天山股份,0.4302,3.88,3.88,0.0,平
002535,林州重机,0.4302,2.47,2.45,-0.81,负
605177,东亚药业,0.4302,17.83,17.83,0.0,平
002682,龙洲股份,0.4301,4.66,4.63,-0.64,负
600362,江西铜业,0.4301,49.37,47.91,-2.96,负
300990,同飞股份,0.4299,101.5,99.63,-1.84,负
688398,赛特新材,0.4298,27.18,26.46,-2.65,负
002659,凯文教育,0.4298,4.03,4.02,-0.25,负
301680,固德电材,0.4298,116.15,115.16,-0.85,负
603399,永杉锂业,0.4298,20.56,20.36,-0.97,负
600295,鄂尔多斯,0.4297,11.88,11.88,0.0,平
002235,安妮股份,0.4297,8.01,8.01,0.0,平
600858,银座股份,0.4296,4.76,4.76,0.0,平
300180,华峰超纤,0.4296,4.51,4.49,-0.44,负
601958,金钼股份,0.4296,27.8,27.51,-1.04,负
300647,超频三,0.4295,6.39,6.31,-1.25,负
920174,五新智能,0.4295,33.93,34.03,0.29,胜
301276,嘉曼服饰,0.4295,22.59,22.45,-0.62,负
688435,英方软件,0.4295,33.69,33.79,0.3,胜
603208,江山欧派,0.4294,11.65,11.66,0.09,胜
601686,友发集团,0.4294,5.04,5.03,-0.2,负
301162,国能日新,0.4293,41.06,41.06,0.0,平
002468,申通快递,0.4292,13.74,13.9,1.16,胜
301066,万事利,0.4292,13.07,13.06,-0.08,负
688100,威胜信息,0.4292,30.98,31.22,0.77,胜
000868,安凯客车,0.4292,3.62,3.62,0.0,平
002972,科安达,0.4292,17.23,17.57,1.97,胜
605577,龙版传媒,0.4291,9.55,9.55,0.0,平
605318,法狮龙,0.4291,123.0,120.81,-1.78,负
300493,润欣科技,0.4289,14.42,14.37,-0.35,负
300148,天舟文化,0.4289,3.34,3.33,-0.3,负
603728,鸣志电器,0.4289,59.42,59.49,0.12,胜
301183,东田微,0.4289,248.61,246.13,-1.0,负
688755,汉邦科技,0.4287,28.22,28.2,-0.07,负
688186,广大特材,0.4287,15.77,15.75,-0.13,负
920351,华光源海,0.4286,13.31,13.36,0.38,胜
002172,澳洋健康,0.4286,3.1,3.09,-0.32,负
000723,美锦能源,0.4286,3.65,3.67,0.55,胜
300414,中光防雷,0.4286,11.79,11.64,-1.27,负
600779,水井坊,0.4285,29.19,29.22,0.1,胜
000729,燕京啤酒,0.4285,10.3,10.31,0.1,胜
000731,四川美丰,0.4285,5.6,5.55,-0.89,负
300303,聚飞光电,0.4285,9.49,9.4,-0.95,负
600186,莲花控股,0.4285,14.37,13.98,-2.71,负
600011,华能国际,0.4284,7.78,7.79,0.13,胜
000404,长虹华意,0.4283,7.56,7.56,0.0,平
600969,郴电国际,0.4282,8.51,8.47,-0.47,负
301004,嘉益股份,0.4282,34.36,34.98,1.8,胜
688292,浩瀚深度,0.428,19.99,19.92,-0.35,负
000670,盈方微,0.4279,8.01,7.89,-1.5,负
920885,星辰科技,0.4279,14.26,14.28,0.14,胜
920857,泓禧科技,0.4278,16.11,15.98,-0.81,负
920010,凯添燃气,0.4277,9.11,9.0,-1.21,负
600648,外高桥,0.4277,8.61,8.64,0.35,胜
300732,设研院,0.4276,6.19,6.16,-0.48,负
301595,太力科技,0.4276,42.55,42.1,-1.06,负
002291,遥望科技,0.4276,5.29,5.25,-0.76,负
920357,雅葆轩,0.4275,21.17,21.12,-0.24,负
688053,ST思科瑞,0.4275,34.78,34.78,0.0,平
600376,首开股份,0.4275,3.42,3.38,-1.17,负
603099,长白山,0.4274,37.62,37.4,-0.58,负
301061,匠心家居,0.4273,35.79,36.07,0.78,胜
300415,伊之密,0.4273,19.92,19.92,0.0,平
300442,润泽科技,0.4273,82.23,82.2,-0.04,负
600502,安徽建工,0.4272,4.58,4.59,0.22,胜
600758,辽宁能源,0.4271,3.55,3.52,-0.85,负
000514,渝 开 发,0.4271,4.01,4.02,0.25,胜
002599,盛通股份,0.427,5.55,5.53,-0.36,负
603183,建研院,0.4269,3.77,3.77,0.0,平
920974,凯大催化,0.4269,6.81,6.8,-0.15,负
688459,哈铁科技,0.4269,8.21,8.1,-1.34,负
600257,大湖股份,0.4269,4.81,4.79,-0.42,负
601117,中国化学,0.4268,7.92,7.86,-0.76,负
000408,藏格矿业,0.4267,72.5,72.0,-0.69,负
000705,浙江震元,0.4267,6.49,6.44,-0.77,负
600590,泰豪科技,0.4267,11.26,11.23,-0.27,负
688480,赛恩斯,0.4266,97.55,96.49,-1.09,负
002062,宏润建设,0.4266,7.45,7.42,-0.4,负
002088,鲁阳节能,0.4265,8.43,8.45,0.24,胜
603103,横店影视,0.4264,15.36,15.36,0.0,平
300610,晨化股份,0.4263,10.71,10.7,-0.09,负
688162,XD巨一科,0.4263,25.32,25.35,0.12,胜
000863,三湘印象,0.4263,4.16,4.19,0.72,胜
688111,金山办公,0.4263,215.43,215.0,-0.2,负
003001,中岩大地,0.4261,14.71,14.71,0.0,平
003023,彩虹集团,0.426,21.79,22.0,0.96,胜
301209,联合化学,0.426,58.99,58.99,0.0,平
000753,漳州发展,0.4259,4.89,4.84,-1.02,负
300654,世纪天鸿,0.4258,9.91,9.96,0.5,胜
920006,晟楠科技,0.4257,17.21,16.35,-5.0,负
002595,豪迈科技,0.4257,48.47,48.18,-0.6,负
301332,德尔玛,0.4256,8.27,8.26,-0.12,负
300605,恒锋信息,0.4256,10.47,10.36,-1.05,负
000669,ST金鸿,0.4256,3.88,3.89,0.26,胜
603060,国检集团,0.4255,6.8,6.76,-0.59,负
600053,*ST九鼎,0.4254,8.26,8.24,-0.24,负
300771,智莱科技,0.4254,11.33,11.3,-0.26,负
688622,*ST禾信,0.4253,136.66,137.61,0.7,胜
600229,城市传媒,0.4253,5.09,5.13,0.79,胜
300055,万邦达,0.4253,7.38,7.31,-0.95,负
600905,三峡能源,0.4253,4.0,4.0,0.0,平
688538,和辉光电-U,0.4252,2.36,2.36,0.0,平
603712,七一二,0.4251,12.68,12.62,-0.47,负
002377,国创高新,0.4251,2.71,2.72,0.37,胜
002412,汉森制药,0.425,6.03,6.03,0.0,平
301158,德石股份,0.425,14.7,14.64,-0.41,负
300512,中亚股份,0.425,7.44,7.36,-1.08,负
000008,神州高铁,0.425,2.45,2.44,-0.41,负
688255,凯尔达,0.425,29.98,30.03,0.17,胜
002109,ST兴化,0.4249,2.55,2.51,-1.57,负
603079,圣达生物,0.4249,12.75,12.76,0.08,胜
300708,聚灿光电,0.4247,8.21,8.12,-1.1,负
002689,ST远智,0.4247,2.72,2.7,-0.74,负
920879,基康技术,0.4245,14.98,15.17,1.27,胜
688217,睿昂基因,0.4244,22.53,22.64,0.49,胜
002193,ST如意,0.4244,4.68,4.69,0.21,胜
000793,*ST华闻,0.4244,2.6,2.61,0.38,胜
002797,第一创业,0.4244,6.8,6.73,-1.03,负
601113,华鼎股份,0.4242,3.65,3.65,0.0,平
600965,*ST福成,0.4241,2.84,2.87,1.06,胜
000633,合金投资,0.4241,5.27,5.26,-0.19,负
603500,祥和实业,0.4241,12.33,12.03,-2.43,负
605336,*ST帅电,0.424,14.77,15.08,2.1,胜
300071,福石控股,0.424,3.77,3.74,-0.8,负
000885,城发环境,0.4239,12.81,12.85,0.31,胜
002060,广东建工,0.4238,3.19,3.21,0.63,胜
600828,茂业商业,0.4238,3.8,3.81,0.26,胜
002350,北京科锐,0.4238,14.14,14.15,0.07,胜
920892,广咨国际,0.4237,12.29,12.2,-0.73,负
600530,交大昂立,0.4236,5.77,5.71,-1.04,负
688176,亚虹医药-U,0.4236,10.04,10.1,0.6,胜
600900,长江电力,0.4236,26.87,26.87,0.0,平
600100,同方股份,0.4236,6.98,6.96,-0.29,负
603986,兆易创新,0.4236,640.99,641.0,0.0,平
600161,天坛生物,0.4235,12.24,12.27,0.25,胜
920152,昆工科技,0.4233,18.88,18.88,0.0,平
603903,中持股份,0.4232,11.36,11.32,-0.35,负
600265,*ST景谷,0.4232,21.85,21.3,-2.52,负
300172,中电环保,0.4232,4.43,4.41,-0.45,负
600771,广誉远,0.4231,13.85,13.93,0.58,胜
300447,全信股份,0.423,15.71,15.69,-0.13,负
605162,新中港,0.4229,8.59,8.52,-0.81,负
688308,欧科亿,0.4229,180.28,179.14,-0.63,负
002507,涪陵榨菜,0.4228,11.39,11.48,0.79,胜
600062,华润双鹤,0.4228,16.62,16.75,0.78,胜
301302,华如科技,0.4228,29.17,29.02,-0.51,负
002166,莱茵生物,0.4228,6.8,6.74,-0.88,负
300613,富瀚微,0.4228,69.14,69.14,0.0,平
300595,欧普康视,0.4227,11.16,11.26,0.9,胜
300091,*ST金灵,0.4227,2.58,2.64,2.33,胜
603693,江苏新能,0.4227,13.45,13.32,-0.97,负
002215,诺 普 信,0.4226,9.07,9.09,0.22,胜
301505,苏州规划,0.4224,17.67,17.69,0.11,胜
920639,晨光电缆,0.4223,6.85,6.86,0.15,胜
300529,健帆生物,0.4223,15.85,15.96,0.69,胜
600168,武汉控股,0.4222,4.36,4.35,-0.23,负
601188,龙江交通,0.4222,2.97,2.96,-0.34,负
688297,中无人机,0.4222,43.57,43.5,-0.16,负
603063,禾望电气,0.4222,48.71,48.81,0.21,胜
920906,舜宇精工,0.4221,19.28,19.29,0.05,胜
605218,伟时电子,0.4221,17.61,17.51,-0.57,负
002746,仙坛股份,0.4221,5.26,5.25,-0.19,负
600995,南网储能,0.4221,12.72,12.6,-0.94,负
301567,贝隆精密,0.422,38.61,38.8,0.49,胜
300214,日科化学,0.422,10.1,10.16,0.59,胜
002792,通宇通讯,0.422,34.99,34.99,0.0,平
002656,*ST摩登,0.4218,3.1,3.09,-0.32,负
601908,京运通,0.4218,3.12,3.14,0.64,胜
688375,国博电子,0.4218,93.77,94.24,0.5,胜
688393,安必平,0.4217,19.34,19.46,0.62,胜
301295,美硕科技,0.4217,41.7,41.92,0.53,胜
605299,舒华体育,0.4216,14.31,14.28,-0.21,负
605098,行动教育,0.4216,55.88,55.5,-0.68,负
688619,罗普特,0.4216,17.56,17.2,-2.05,负
002582,好想你,0.4216,9.17,9.17,0.0,平
002786,银宝山新,0.4216,8.08,8.07,-0.12,负
605588,冠石科技,0.4216,62.32,61.43,-1.43,负
603179,新泉股份,0.4215,47.4,47.64,0.51,胜
301486,致尚科技,0.4215,238.0,234.13,-1.63,负
002248,华东数控,0.4214,9.6,9.54,-0.63,负
002883,*ST中设,0.4214,9.16,9.2,0.44,胜
301219,腾远钴业,0.4214,58.3,58.08,-0.38,负
603325,博隆技术,0.4213,55.25,55.87,1.12,胜
300967,晓鸣股份,0.4213,15.5,15.34,-1.03,负
603956,威派格,0.4213,4.96,5.0,0.81,胜
002181,粤 传 媒,0.4213,10.75,10.75,0.0,平
600756,浪潮软件,0.4212,13.48,13.47,-0.07,负
605500,森林包装,0.4212,6.86,6.87,0.15,胜
600844,金煤科技,0.4212,2.7,2.69,-0.37,负
688805,健信超导,0.4211,46.5,45.65,-1.83,负
688593,新相微,0.4211,29.82,29.53,-0.97,负
920220,朗信电气,0.421,66.32,65.0,-1.99,负
688183,生益电子,0.421,126.82,126.82,0.0,平
002278,神开股份,0.4209,8.33,8.33,0.0,平
002186,全 聚 德,0.4207,9.1,9.07,-0.33,负
002941,新疆交建,0.4207,10.46,10.48,0.19,胜
002104,恒宝股份,0.4207,11.27,11.27,0.0,平
600113,浙江东日,0.4207,29.97,30.57,2.0,胜
601607,上海医药,0.4206,16.14,16.18,0.25,胜
300593,新雷能,0.4206,33.7,33.2,-1.48,负
301536,星宸科技,0.4206,112.16,112.07,-0.08,负
920475,三友科技,0.4205,13.3,13.34,0.3,胜
300292,吴通控股,0.4204,6.57,6.36,-3.2,负
600428,中远海特,0.4204,8.36,8.4,0.48,胜
688049,炬芯科技,0.4203,45.6,45.0,-1.32,负
301207,华兰疫苗,0.4202,17.08,17.0,-0.47,负
688636,智明达,0.4202,35.72,35.43,-0.81,负
688061,灿瑞科技,0.4201,47.87,47.5,-0.77,负
605003,众望布艺,0.4199,22.97,22.97,0.0,平
688819,天能股份,0.4198,23.44,23.43,-0.04,负
603583,捷昌驱动,0.4198,23.35,23.35,0.0,平
600325,华发股份,0.4196,2.5,2.5,0.0,平
603878,武进不锈,0.4194,5.9,5.85,-0.85,负
600480,凌云股份,0.4194,9.3,9.35,0.54,胜
600359,新农开发,0.4193,6.02,5.99,-0.5,负
603985,恒润股份,0.4193,23.8,23.8,0.0,平
600361,创新新材,0.4192,3.92,3.88,-1.02,负
603300,海南华铁,0.4192,4.86,4.88,0.41,胜
600545,卓郎智能,0.4192,6.61,6.44,-2.57,负
300873,海晨股份,0.4191,25.59,25.51,-0.31,负
000590,古汉医药,0.419,9.29,9.29,0.0,平
300496,中科创达,0.419,63.06,62.6,-0.73,负
300298,三诺生物,0.4189,14.53,14.65,0.83,胜
300707,威唐工业,0.4188,12.25,12.15,-0.82,负
688779,五矿新能,0.4188,8.74,8.71,-0.34,负
600381,*ST春天,0.4186,5.43,5.43,0.0,平
600577,精达股份,0.4186,10.6,10.64,0.38,胜
688591,泰凌微,0.4185,33.58,33.8,0.66,胜
301515,港通医疗,0.4184,19.57,19.57,0.0,平
920066,科拜尔,0.4184,21.61,21.48,-0.6,负
301606,绿联科技,0.4184,61.41,61.42,0.02,胜
301413,安培龙,0.4184,73.81,74.88,1.45,胜
600298,安琪酵母,0.4184,35.65,35.67,0.06,胜
600405,动力源,0.4182,4.44,4.51,1.58,胜
002742,冀衡医药,0.4182,3.6,3.59,-0.28,负
300436,广生堂,0.418,93.07,91.7,-1.47,负
300218,安利股份,0.418,12.6,12.56,-0.32,负
600490,鹏欣资源,0.418,6.73,6.7,-0.45,负
002078,太阳纸业,0.4178,12.39,12.44,0.4,胜
603150,万朗磁塑,0.4178,77.07,76.44,-0.82,负
301267,华厦眼科,0.4177,16.23,16.32,0.55,胜
300543,朗科智能,0.4176,7.99,7.99,0.0,平
001229,魅视科技,0.4176,26.21,26.3,0.34,胜
600744,华银电力,0.4175,7.08,7.06,-0.28,负
600380,健康元,0.4175,9.87,9.92,0.51,胜
300009,安科生物,0.4174,7.94,7.97,0.38,胜
600802,福建水泥,0.4174,4.53,4.54,0.22,胜
688399,硕世生物,0.4172,49.36,49.11,-0.51,负
301229,纽泰格,0.4172,13.44,13.47,0.22,胜
000089,深圳机场,0.4172,6.25,6.29,0.64,胜
002490,山东墨龙,0.4172,6.97,6.88,-1.29,负
920346,威贸电子,0.4171,17.56,17.3,-1.48,负
600238,*ST椰岛,0.4169,4.96,5.03,1.41,胜
