代码,名称,最新价,涨跌幅,成交量,成交额,换手率,量比,最高,最低,开盘,昨收,总市值,主力净流入,主力占比,超大单净流入,超大单占比,大单净流入,大单占比,中单净流入,中单占比,小单净流入,小单占比,5日主力净流入,5日主力占比,5日超大买入,5日超大卖出,融资净买入,融资净买入占比,融券净卖出,融券卖出量,10日主力净流入,10日主力占比,行业
000505,京粮控股,5.36,0.75,87017,45608246.48,1.38,1.28,5.37,5.13,5.3,5.32,3896453345,-4740334.0,-10.39,-1254240.0,-2.75,-3486094.0,-7.64,-1787249.0,-3.92,6527582.0,14.31,-12733938.0,-7.05,-1743346.0,-0.96,-10990592.0,-6.08,-3336391.0,16070330.0,-21092316.0,-5.08,农产品加工
002628,成都路桥,4.93,0.2,284405,136053596.75,3.77,1.16,4.97,4.64,4.89,4.92,3732505046,-4767075.0,-3.5,-9045727.0,-6.65,4278652.0,3.14,8311422.0,6.11,-3544347.0,-2.61,-12899475.0,-2.13,-18725069.0,-3.09,5825594.0,0.96,22908998.0,-10009524.0,-1602090.0,-0.14,基础建设
002511,中顺洁柔,6.93,1.46,123264,84060193.05,0.97,1.07,6.94,6.69,6.81,6.83,8914598244,-4767243.0,-5.67,-687320.0,-0.82,-4079923.0,-4.85,-2522940.0,-3.0,7290184.0,8.67,-17127681.0,-4.32,-6867434.0,-1.73,-10260247.0,-2.59,3437672.0,13690010.0,-25512461.0,-3.03,个护用品
300125,*ST聆达,9.64,-3.02,53568,52092686.92,1.48,0.87,9.99,9.62,9.85,9.94,6418793875,-4768256.0,-9.15,-2213615.0,-4.25,-2554641.0,-4.9,1266390.0,2.43,3501866.0,6.72,4949028.0,1.61,-740403.0,-0.24,5689431.0,1.86,4456137.0,-9405165.0,-9770806.0,-1.78,电力
600861,北京人力,12.79,-1.31,27073,34375943.0,0.5,0.63,13.01,12.57,12.96,12.96,7240581663,-4775194.0,-13.89,-108500.0,-0.32,-4666694.0,-13.58,-1089031.0,-3.17,5864224.0,17.06,-7435498.0,-2.74,1327450.0,0.49,-8762948.0,-3.23,22655523.0,-15220026.0,-5945082.0,-1.21,专业服务
600370,*ST三房,1.62,-5.26,195702,31703724.0,0.49,0.25,1.62,1.62,1.62,1.71,6516679930,-4778838.0,-15.07,3240000.0,10.22,-8018838.0,-25.29,819066.0,2.58,3959773.0,12.49,17235798.0,3.25,-4453350.0,-0.84,21689148.0,4.09,-14253560.0,-2982238.0,36136205.0,3.47,化学纤维
002524,光正眼科,3.47,2.06,166079,55817396.76,3.25,1.24,3.47,3.26,3.37,3.4,1788200562,-4778890.0,-8.56,0.0,0.0,-4778890.0,-8.56,1629430.0,2.92,3149460.0,5.64,-1910690.0,-0.76,4817456.0,1.92,-6728146.0,-2.69,4279534.0,-2368844.0,-4654124.0,-1.03,医疗服务
603590,康辰药业,29.19,-0.95,31077,88561397.0,1.96,1.54,29.27,27.89,29.18,29.47,4641515824,-4782593.0,-5.4,532945.0,0.6,-5315538.0,-6.0,2339533.0,2.64,2443060.0,2.76,-1795149.0,-0.6,7726412.0,2.56,-9521561.0,-3.16,-4084521.0,5879670.0,-20339029.0,-3.01,生物制品
603808,歌力思,8.34,-0.36,44161,36252584.0,1.21,0.91,8.42,8.07,8.31,8.37,3033535163,-4787178.0,-13.21,-2254789.0,-6.22,-2532389.0,-6.99,438140.0,1.21,4349038.0,12.0,-20316715.0,-9.84,-8722885.0,-4.22,-11593830.0,-5.61,13081486.0,7235229.0,-18932486.0,-4.57,服装家纺
300818,耐普矿机,22.4,0.0,43883,97040489.04,3.09,1.24,22.88,21.51,22.18,22.4,4914658224,-4790817.0,-4.94,0.0,0.0,-4790817.0,-4.94,-2191888.0,-2.26,6982704.0,7.2,-4370456.0,-1.04,-758961.0,-0.18,-3611495.0,-0.86,-1954191.0,6324648.0,-18765348.0,-2.31,通用设备
001319,铭科精技,21.3,-5.84,43981,93664713.5,6.93,1.62,22.59,20.6,22.59,22.62,3011820000,-4794235.0,-5.12,-2700194.0,-2.88,-2094041.0,-2.24,3983689.0,4.25,810547.0,0.87,-12498656.0,-3.89,-5621466.0,-1.75,-6877190.0,-2.14,25007579.0,-12508922.0,5651403.0,0.88,汽车零部件
688526,科前生物,12.09,-1.63,19751,23659583.0,0.42,1.53,12.29,11.85,12.23,12.29,5635488197,-4800760.0,-20.29,-1853127.0,-7.83,-2947633.0,-12.46,3858567.0,16.31,942194.0,3.98,-10747911.0,-13.22,-4331847.0,-5.33,-6416064.0,-7.89,8720005.0,2027909.0,-15641318.0,-10.02,动物保健Ⅱ
603010,万盛股份,13.81,0.58,156865,214069222.0,2.75,1.07,14.04,13.33,13.95,13.73,8079268346,-4807529.0,-2.25,-12453552.0,-5.82,7646023.0,3.57,-7266200.0,-3.39,12073729.0,5.64,-23341404.0,-2.29,-18789971.0,-1.85,-4551433.0,-0.45,-31175575.0,54516981.0,12147256.0,0.52,化学制品
603613,国联股份,19.93,1.53,184623,355111393.0,2.56,1.65,19.97,18.66,19.38,19.63,14360318613,-4823589.0,-1.36,-28686248.0,-8.08,23862659.0,6.72,-12235523.0,-3.45,17059113.0,4.8,-37118292.0,-3.3,-67361195.0,-5.98,30242903.0,2.69,1507866.0,35610429.0,-205418663.0,-8.29,互联网电商
002109,ST兴化,2.47,-1.98,140285,34033959.0,1.1,1.63,2.5,2.39,2.49,2.52,3152386532,-4827691.0,-14.18,-22844.0,-0.07,-4804847.0,-14.12,1396954.0,4.1,3430737.0,10.08,-20339346.0,-15.98,-391844.0,-0.31,-19947502.0,-15.68,7718393.0,12620954.0,-16951880.0,-7.38,化学原料
603828,*ST利达,4.49,0.22,59972,26219183.0,1.01,1.65,4.58,4.26,4.4,4.48,2675861109,-4832745.0,-18.43,-4153380.0,-15.84,-679365.0,-2.59,1896485.0,7.23,2936260.0,11.2,-8850445.0,-9.91,-7552730.0,-8.46,-1297715.0,-1.45,5085103.0,3765343.0,-32207261.0,-16.3,装修装饰Ⅱ
603016,新宏泰,36.4,-1.78,35295,128124466.0,2.38,0.86,37.61,35.49,36.36,37.06,5393024000,-4844949.0,-3.78,-4084235.0,-3.19,-760714.0,-0.59,-1380965.0,-1.08,6225914.0,4.86,-15378721.0,-2.25,-10222485.0,-1.49,-5156236.0,-0.75,-17373186.0,32751909.0,-48326876.0,-2.92,电网设备
301039,中集车辆,7.19,-1.1,199287,141399530.61,1.37,0.97,7.29,6.97,7.29,7.27,13474954580,-4855491.0,-3.43,-996138.0,-0.7,-3859353.0,-2.73,-5946041.0,-4.21,10801532.0,7.64,4962068.0,0.67,3807435.0,0.52,1154633.0,0.16,-23176228.0,18214159.0,17805441.0,1.44,商用车
